,Conditions,Datestamp,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (HKT),Visibility,Wind Dir,Wind Speed,Windchill,Mlabels
0,[Clear],2005-1-1,[-12.0 °C],[],[-],,[25%],[N/A],[1030 hPa],[7.0 °C],[10:00 AM],[-],[North],"[16.7 km/h
		/ 4.6 m/s]",[4.0 °C],METAR VHHH 010200Z 01009KT 330V060 CAVOK 07/M12 Q1030 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[29%],[N/A],[1029 hPa],[7.0 °C],[10:30 AM],[-],[North],"[22.2 km/h
		/ 6.2 m/s]",[3.4 °C],METAR VHHH 010230Z 36012KT 330V030 CAVOK 07/M10 Q1029 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[24%],[N/A],[1029 hPa],[9.0 °C],[11:00 AM],[-],[North],"[25.9 km/h
		/ 7.2 m/s]",[-],METAR VHHH 010300Z 36014KT CAVOK 09/M11 Q1029 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[24%],[N/A],[1028 hPa],[9.0 °C],[11:30 AM],[-],[North],"[20.4 km/h
		/ 5.7 m/s]",[-],METAR VHHH 010330Z 36011KT CAVOK 09/M11 Q1028 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[24%],[N/A],[1027 hPa],[9.0 °C],[12:00 PM],[-],[North],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 010400Z 35010KT CAVOK 09/M11 Q1027 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[22%],[N/A],[1027 hPa],[10.0 °C],[12:30 PM],[-],[North],"[20.4 km/h
		/ 5.7 m/s]",[-],METAR VHHH 010430Z 36011KT CAVOK 10/M11 Q1027 NOSIG
0,[Clear],2005-1-1,[-12.0 °C],[],[-],,[20%],[N/A],[1026 hPa],[10.0 °C],[1:00 PM],[-],[North],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 010500Z 35010KT CAVOK 10/M12 Q1026 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[22%],[N/A],[1025 hPa],[10.0 °C],[1:30 PM],[-],[North],"[20.4 km/h
		/ 5.7 m/s]",[-],METAR VHHH 010530Z 35011KT CAVOK 10/M11 Q1025 NOSIG
0,[],2005-1-1,[-12 °C],[],[-],,[10%],[-],[1025 hPa],[10 °C],[2:00 PM],[13 km],[NNW],"[18.0 km/h
		/]",[-],AAXX 01061 45007 12963 03405 10105 21118 30242 40251 56043 60001 333 59015
0,[Clear],2005-1-1,[-12.0 °C],[],[-],,[19%],[N/A],[1025 hPa],[11.0 °C],[2:00 PM],[-],[NNW],"[16.7 km/h
		/ 4.6 m/s]",[-],METAR VHHH 010600Z 34009KT 310V010 CAVOK 11/M12 Q1025 NOSIG
0,[Clear],2005-1-1,[-9.0 °C],[],[-],,[24%],[N/A],[1024 hPa],[11.0 °C],[2:30 PM],[-],[NNW],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 010630Z 33010KT CAVOK 11/M09 Q1024 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[21%],[N/A],[1024 hPa],[12.0 °C],[3:00 PM],[-],[North],"[14.8 km/h
		/ 4.1 m/s]",[-],METAR VHHH 010700Z 35008KT CAVOK 12/M10 Q1024 NOSIG
0,[Clear],2005-1-1,[-9.0 °C],[],[-],,[22%],[N/A],[1024 hPa],[12.0 °C],[3:30 PM],[-],[NNW],"[16.7 km/h
		/ 4.6 m/s]",[-],METAR VHHH 010730Z 33009KT 290V350 CAVOK 12/M09 Q1024 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[21%],[N/A],[1023 hPa],[12.0 °C],[4:00 PM],[-],[NNW],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 010800Z 34010KT 300V360 CAVOK 12/M10 Q1023 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[21%],[N/A],[1024 hPa],[12.0 °C],[4:30 PM],[-],[NNW],"[20.4 km/h
		/ 5.7 m/s]",[-],METAR VHHH 010830Z 34011KT CAVOK 12/M10 Q1024 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[19%],[N/A],[1024 hPa],[12.0 °C],[5:00 PM],[-],[North],"[16.7 km/h
		/ 4.6 m/s]",[-],METAR VHHH 010900Z 01009KT CAVOK 12/M11 Q1024 NOSIG
0,[Clear],2005-1-1,[-12.0 °C],[],[-],,[18%],[N/A],[1024 hPa],[12.0 °C],[5:30 PM],[-],[North],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 010930Z 36010KT CAVOK 12/M12 Q1024 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[21%],[N/A],[1024 hPa],[12.0 °C],[6:00 PM],[-],[North],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 011000Z 01010KT CAVOK 12/M10 Q1024 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[21%],[N/A],[1024 hPa],[12.0 °C],[6:30 PM],[-],[NNE],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 011030Z 03010KT CAVOK 12/M10 Q1024 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[22%],[N/A],[1025 hPa],[11.0 °C],[7:00 PM],[-],[NNE],"[20.4 km/h
		/ 5.7 m/s]",[-],METAR VHHH 011100Z 03011KT CAVOK 11/M10 Q1025 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[22%],[N/A],[1025 hPa],[11.0 °C],[7:30 PM],[-],[NNE],"[22.2 km/h
		/ 6.2 m/s]",[-],METAR VHHH 011130Z 03012KT CAVOK 11/M10 Q1025 NOSIG
0,[Scattered Clouds],2005-1-1,[-10 °C],[],[-],,[13%],[-],[1026 hPa],[11 °C],[8:00 PM],[11 km],[NNE],"[21.6 km/h
		/]",[-],AAXX 01121 45007 12861 10306 10108 21095 30246 40255 53013 60002 81030 333 10127 59038 81358
0,[Clear],2005-1-1,[-9.0 °C],[],[-],,[24%],[N/A],[1025 hPa],[11.0 °C],[8:00 PM],[-],[NNE],"[22.2 km/h
		/ 6.2 m/s]",[-],METAR VHHH 011200Z 03012KT CAVOK 11/M09 Q1025 NOSIG
0,[Clear],2005-1-1,[-9.0 °C],[],[-],,[24%],[N/A],[1026 hPa],[11.0 °C],[8:30 PM],[-],[NNE],"[14.8 km/h
		/ 4.1 m/s]",[-],METAR VHHH 011230Z 02008KT CAVOK 11/M09 Q1026 NOSIG
0,[Clear],2005-1-1,[-9.0 °C],[],[-],,[24%],[N/A],[1026 hPa],[11.0 °C],[9:00 PM],[-],[NE],"[13.0 km/h
		/ 3.6 m/s]",[-],METAR VHHH 011300Z 05007KT 020V080 CAVOK 11/M09 Q1026 NOSIG
0,[Clear],2005-1-1,[-9.0 °C],[],[-],,[26%],[N/A],[1026 hPa],[10.0 °C],[9:30 PM],[-],[ENE],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 011330Z 06010KT CAVOK 10/M09 Q1026 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[22%],[N/A],[1026 hPa],[11.0 °C],[10:00 PM],[-],[East],"[11.1 km/h
		/ 3.1 m/s]",[-],METAR VHHH 011400Z 09006KT 040V180 CAVOK 11/M10 Q1026 NOSIG
0,[Clear],2005-1-1,[-11.0 °C],[],[-],,[21%],[N/A],[1026 hPa],[11.0 °C],[10:30 PM],[-],[ENE],"[18.5 km/h
		/ 5.1 m/s]",[-],METAR VHHH 011430Z 06010KT CAVOK 11/M11 Q1026 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[22%],[N/A],[1025 hPa],[11.0 °C],[11:00 PM],[-],[ENE],"[22.2 km/h
		/ 6.2 m/s]",[-],METAR VHHH 011500Z 06012KT CAVOK 11/M10 Q1025 NOSIG
0,[Clear],2005-1-1,[-10.0 °C],[],[-],,[22%],[N/A],[1025 hPa],[11.0 °C],[11:30 PM],[-],[ENE],"[22.2 km/h
		/ 6.2 m/s]",[-],METAR VHHH 011530Z 06012KT CAVOK 11/M10 Q1025 NOSIG
0,[Clear],2005-1-2,[-10.0 °C],[],[-],,[21%],[N/A],[1025 hPa],[12.0 °C],[12:00 AM],[-],[ENE],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011600Z 06010KT CAVOK 12/M10 Q1025 NOSIG
0,[Clear],2005-1-2,[-8.0 °C],[],[-],,[26%],[N/A],[1025 hPa],[11.0 °C],[12:30 AM],[-],[ENE],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 011630Z 06008KT CAVOK 11/M08 Q1025 NOSIG
0,[Clear],2005-1-2,[-8.0 °C],[],[-],,[26%],[N/A],[1025 hPa],[11.0 °C],[1:00 AM],[-],[ENE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 011700Z 07007KT CAVOK 11/M08 Q1025 NOSIG
0,[Clear],2005-1-2,[-7.0 °C],[],[-],,[28%],[N/A],[1025 hPa],[11.0 °C],[1:30 AM],[-],[NE],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 011730Z 04004KT 360V080 CAVOK 11/M07 Q1025 NOSIG
0,[Mostly Cloudy],2005-1-2,[-5 °C],[],[-],,[21%],[-],[1025 hPa],[10 °C],[2:00 AM],[18 km],[NE],"[7.2 km/h
		/]",,AAXX 01181 45007 12968 60502 10103 21051 30244 40253 58005 60001 86030 333 59037 86360
0,[Clear],2005-1-2,[-5.0 °C],[],[-],,[35%],[N/A],[1025 hPa],[10.0 °C],[2:00 AM],[-],[NE],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 011800Z 05004KT 010V100 CAVOK 10/M05 Q1025 NOSIG
0,[Clear],2005-1-2,[-8.0 °C],[],[-],,[26%],[N/A],[1025 hPa],[11.0 °C],[2:30 AM],[-],[NE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 011830Z 05007KT CAVOK 11/M08 Q1025 NOSIG
0,[Clear],2005-1-2,[-7.0 °C],[],[-],,[28%],[N/A],[1025 hPa],[11.0 °C],[3:00 AM],[-],[NE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 011900Z 04005KT 010V080 CAVOK 11/M07 Q1025 NOSIG
0,[Clear],2005-1-2,[-7.0 °C],[],[-],,[28%],[N/A],[1024 hPa],[11.0 °C],[3:30 AM],[-],[Variable],"[5.6 km/h
		/ 1.5 m/s]",,METAR VHHH 011930Z VRB03KT CAVOK 11/M07 Q1024 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1024 hPa],[10.0 °C],[4:00 AM],[-],[ENE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 012000Z 07007KT 040V110 CAVOK 10/M06 Q1024 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1023 hPa],[10.0 °C],[4:30 AM],[-],[ENE],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 012030Z 06006KT 020V110 CAVOK 10/M06 Q1023 NOSIG
0,[Clear],2005-1-2,[-5.0 °C],[],[-],,[35%],[N/A],[1024 hPa],[10.0 °C],[5:00 AM],[-],[East],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 012100Z 10004KT 050V140 CAVOK 10/M05 Q1024 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1024 hPa],[10.0 °C],[5:30 AM],[-],[Variable],"[3.7 km/h
		/ 1.0 m/s]",,METAR VHHH 012130Z VRB02KT CAVOK 10/M06 Q1024 NOSIG
0,[Clear],2005-1-2,[-5.0 °C],[],[-],,[35%],[N/A],[1024 hPa],[10.0 °C],[6:00 AM],[-],[North],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 012200Z 36008KT CAVOK 10/M05 Q1024 NOSIG
0,[Clear],2005-1-2,[-5.0 °C],[],[-],,[35%],[N/A],[1024 hPa],[10.0 °C],[6:30 AM],[-],[ENE],"[16.7 km/h
		/ 4.6 m/s]",,METAR VHHH 012230Z 06009KT CAVOK 10/M05 Q1024 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1024 hPa],[10.0 °C],[7:00 AM],[-],[ENE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 012300Z 06005KT 010V100 CAVOK 10/M06 Q1024 NOSIG
0,[Clear],2005-1-2,[-5.0 °C],[],[-],,[35%],[N/A],[1024 hPa],[10.0 °C],[7:30 AM],[-],[North],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 012330Z 35006KT 310V020 CAVOK 10/M05 Q1024 NOSIG
0,[Mostly Cloudy],2005-1-2,[-6 °C],[],[-],,[21%],[-],[1025 hPa],[10 °C],[8:00 AM],[16 km],[ENE],"[10.8 km/h
		/]",,AAXX 02001 45007 12966 70703 10100 21056 30240 40249 53008 60002 87030 333 20094 59049 70000 87360
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1024 hPa],[10.0 °C],[8:00 AM],[-],[ENE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 020000Z 07005KT CAVOK 10/M06 Q1024 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1025 hPa],[10.0 °C],[8:30 AM],[-],[NE],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 020030Z 04006KT 360V100 CAVOK 10/M06 Q1025 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[32%],[N/A],[1025 hPa],[10.0 °C],[9:00 AM],[-],[NE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020100Z 04007KT 360V070 CAVOK 10/M06 Q1025 NOSIG
0,[Clear],2005-1-2,[-7.0 °C],[],[-],,[30%],[N/A],[1025 hPa],[10.0 °C],[9:30 AM],[-],[North],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 020130Z 01004KT 320V090 CAVOK 10/M07 Q1025 NOSIG
0,[Clear],2005-1-2,[-7.0 °C],[],[-],,[30%],[N/A],[1025 hPa],[10.0 °C],[10:00 AM],[-],[North],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 020200Z 35006KT 300V030 CAVOK 10/M07 Q1025 NOSIG
0,[Clear],2005-1-2,[-7.0 °C],[],[-],,[30%],[N/A],[1025 hPa],[10.0 °C],[10:30 AM],[-],[ENE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020230Z 07007KT CAVOK 10/M07 Q1025 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[30%],[N/A],[1024 hPa],[11.0 °C],[11:00 AM],[-],[East],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 020300Z 08005KT 050V120 CAVOK 11/M06 Q1024 NOSIG
0,[Clear],2005-1-2,[-6.0 °C],[],[-],,[30%],[N/A],[1024 hPa],[11.0 °C],[11:30 AM],[-],[Variable],"[3.7 km/h
		/ 1.0 m/s]",,METAR VHHH 020330Z VRB02KT CAVOK 11/M06 Q1024 NOSIG
0,[Clear],2005-1-2,[-4.0 °C],[],[-],,[33%],[N/A],[1023 hPa],[12.0 °C],[12:00 PM],[-],[NW],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 020400Z 31005KT 280V350 CAVOK 12/M04 Q1023 NOSIG
0,[Clear],2005-1-2,[-4.0 °C],[],[-],,[33%],[N/A],[1023 hPa],[12.0 °C],[12:30 PM],[-],[NNW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020430Z 33007KT 290V360 CAVOK 12/M04 Q1023 NOSIG
0,[Clear],2005-1-2,[-5.0 °C],[],[-],,[29%],[N/A],[1022 hPa],[13.0 °C],[1:00 PM],[-],[North],"[16.7 km/h
		/ 4.6 m/s]",,METAR VHHH 020500Z 35009KT CAVOK 13/M05 Q1022 NOSIG
0,[Unknown],2005-1-2,[-4.0 °C],[],[-],,[31%],[N/A],[1021 hPa],[13.0 °C],[1:30 PM],[9.0 km],[NNW],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 020530Z 34008KT 9000 NSC 13/M04 Q1021 NOSIG
0,[Mostly Cloudy],2005-1-2,[-4 °C],[],[-],,[20%],[-],[1021 hPa],[13 °C],[2:00 PM],[8 km],[NNW],"[14.4 km/h
		/]",,AAXX 02061 45007 12958 73304 10128 21038 30204 40213 56036 60001 87030 333 59038 87362
0,[Unknown],2005-1-2,[-4.0 °C],[],[-],,[31%],[N/A],[1021 hPa],[13.0 °C],[2:00 PM],[9.0 km],[NNW],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 020600Z 33008KT 9000 NSC 13/M04 Q1021 NOSIG
0,[Unknown],2005-1-2,[-3.0 °C],[],[-],,[33%],[N/A],[1020 hPa],[13.0 °C],[2:30 PM],[9.0 km],[NNW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020630Z 33007KT 9000 NSC 13/M03 Q1020 NOSIG
0,[Unknown],2005-1-2,[-1.0 °C],[],[-],,[38%],[N/A],[1020 hPa],[13.0 °C],[3:00 PM],[8.0 km],[NW],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 020700Z 32008KT 300V360 8000 NSC 13/M01 Q1020 NOSIG
0,[Unknown],2005-1-2,[-1.0 °C],[],[-],,[38%],[N/A],[1020 hPa],[13.0 °C],[3:30 PM],[7.0 km],[NNW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020730Z 34007KT 7000 NSC 13/M01 Q1020 NOSIG
0,[Unknown],2005-1-2,[-1.0 °C],[],[-],,[38%],[N/A],[1020 hPa],[13.0 °C],[4:00 PM],[7.0 km],[NNW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020800Z 33007KT 7000 NSC 13/M01 Q1020 NOSIG
0,[Unknown],2005-1-2,[-1.0 °C],[],[-],,[36%],[N/A],[1020 hPa],[14.0 °C],[4:30 PM],[8.0 km],[NNW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020830Z 33007KT 8000 NSC 14/M01 Q1020 NOSIG
0,[Unknown],2005-1-2,[-1.0 °C],[],[-],,[36%],[N/A],[1020 hPa],[14.0 °C],[5:00 PM],[8.0 km],[NNW],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 020900Z 33006KT 8000 NSC 14/M01 Q1020 NOSIG
0,[Unknown],2005-1-2,[-1.0 °C],[],[-],,[38%],[N/A],[1020 hPa],[13.0 °C],[5:30 PM],[8.0 km],[NW],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 020930Z 32006KT 8000 NSC 13/M01 Q1020 NOSIG
0,[Unknown],2005-1-2,[0.0 °C],[],[-],,[41%],[N/A],[1020 hPa],[13.0 °C],[6:00 PM],[7.0 km],[NW],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 021000Z 32005KT 7000 NSC 13/M00 Q1020 NOSIG
0,[Unknown],2005-1-2,[2.0 °C],[],[-],,[51%],[N/A],[1020 hPa],[12.0 °C],[6:30 PM],[9.0 km],[NW],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 021030Z 31004KT 250V010 9000 NSC 12/02 Q1020 NOSIG
0,[Unknown],2005-1-2,[2.0 °C],[],[-],,[54%],[N/A],[1020 hPa],[11.0 °C],[7:00 PM],[9.0 km],[SSW],"[5.6 km/h
		/ 1.5 m/s]",,METAR VHHH 021100Z 20003KT 9000 NSC 11/02 Q1020 NOSIG
0,[Unknown],2005-1-2,[2.0 °C],[],[-],,[54%],[N/A],[1020 hPa],[11.0 °C],[7:30 PM],[9.0 km],[South],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 021130Z 17005KT 150V230 9000 NSC 11/02 Q1020 NOSIG
0,[Clear],2005-1-2,[2 °C],[],[-],,[38%],[-],[1020 hPa],[11 °C],[8:00 PM],[9 km],[South],"[7.2 km/h
		/]",,AAXX 02121 45007 12959 11802 10114 20016 30194 40203 53002 60002 80001 333 10140 59052 81080
0,[Unknown],2005-1-2,[2.0 °C],[],[-],,[54%],[N/A],[1020 hPa],[11.0 °C],[8:00 PM],[9.0 km],[South],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 021200Z 18004KT 9000 NSC 11/02 Q1020 NOSIG
0,[Clear],2005-1-2,[2.0 °C],[],[-],,[54%],[N/A],[1020 hPa],[11.0 °C],[8:30 PM],[-],[South],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 021230Z 19005KT 170V240 CAVOK 11/02 Q1020 NOSIG
0,[Clear],2005-1-2,[3.0 °C],[],[-],,[58%],[N/A],[1020 hPa],[11.0 °C],[9:00 PM],[-],[South],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 021300Z 19005KT 160V230 CAVOK 11/03 Q1020 NOSIG
0,[Clear],2005-1-2,[3.0 °C],[],[-],,[58%],[N/A],[1020 hPa],[11.0 °C],[9:30 PM],[-],[South],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 021330Z 17005KT 160V230 CAVOK 11/03 Q1020 NOSIG
0,[Clear],2005-1-2,[3.0 °C],[],[-],,[54%],[N/A],[1020 hPa],[12.0 °C],[10:00 PM],[-],[SSE],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 021400Z 16004KT 140V240 CAVOK 12/03 Q1020 NOSIG
