,Conditions,Datestamp,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (HKT),Visibility,Wind Dir,Wind Speed,Mlabels
0,[Light Rain Showers],1996-7-1,[26.0 °C],[Rain],[-],[35.6 °C],[84%],[N/A],[1007 hPa],[29.0 °C],[7:00 PM],[10.0 km],[South],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 011100Z 19010KT 150V240 9999 -SHRA FEW015 SCT020 BKN300 29/26 Q1007 WS LDG RWY 13 TEMPO 4000 SHRA
0,[Mostly Cloudy],1996-7-1,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1007 hPa],[29.0 °C],[8:00 PM],[10.0 km],[South],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 011200Z 18010KT 120V240 9999 FEW014 SCT020 BKN300 29/26 Q1007 WS LDG RWY 13 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-1,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1008 hPa],[29.0 °C],[9:00 PM],[10.0 km],[South],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 011300Z 19009KT 140V240 9999 FEW014 SCT020 29/26 Q1008 WS LDG RWY 13 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-1,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1009 hPa],[29.0 °C],[10:00 PM],[10.0 km],[SSW],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 011400Z 20008KT 140V270 9999 FEW014 SCT020 29/26 Q1009 WS LDG RWY 13/31 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-1,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1009 hPa],[29.0 °C],[11:00 PM],[10.0 km],[South],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 011500Z 18008KT 140V220 9999 FEW014 SCT022 29/26 Q1009 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1009 hPa],[29.0 °C],[12:00 AM],[10.0 km],[South],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 011600Z 19008KT 140V220 9999 FEW014 SCT022 29/25 Q1009 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-2,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1009 hPa],[29.0 °C],[1:00 AM],[10.0 km],[South],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 011700Z 18009KT 140V230 9999 FEW014 SCT022 29/26 Q1009 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1009 hPa],[29.0 °C],[2:00 AM],[10.0 km],[South],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 011800Z 17010KT 140V210 9999 FEW014 SCT022 29/25 Q1009 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-2,[26.0 °C],[],[-],[33.6 °C],[89%],[N/A],[1008 hPa],[28.0 °C],[3:00 AM],[10.0 km],[South],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 011900Z 18008KT 140V220 9999 FEW014 SCT020 28/26 Q1008 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1009 hPa],[29.0 °C],[4:00 AM],[10.0 km],[South],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 012000Z 18007KT 130V250 9999 FEW014 SCT022 29/25 Q1009 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1009 hPa],[29.0 °C],[7:00 AM],[10.0 km],[SSW],"[3.7 km/h
		/ 1.0 m/s]",METAR VHHH 012300 21002KT 160V250 9999 FEW018 SCT025 29/25 Q1009 NOSIG
0,[Scattered Clouds],1996-7-2,[24.0 °C],[],[-],[35.0 °C],[70%],[N/A],[1011 hPa],[30.0 °C],[9:00 AM],[10.0 km],[SSW],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 020100Z 21009KT 170V250 9999 FEW020 SCT025 30/24 Q1011 NOSIG
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],"[38.9 km/h
		/ 10.8 m/s]",[37.6 °C],[70%],[N/A],[1011 hPa],[31.0 °C],[10:00 AM],[10.0 km],[SW],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 020200Z 22009G21KT 160V260 9999 FEW020 SCT025 31/25 Q1011 WS LDG RWY 13 NOSIG
0,[Scattered Clouds],1996-7-2,[24.0 °C],[],"[40.7 km/h
		/ 11.3 m/s]",[36.4 °C],[66%],[N/A],[1011 hPa],[31.0 °C],[11:00 AM],[10.0 km],[SSW],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 020300Z 21008G22KT 140V260 9999 FEW020 SCT030 31/24 Q1011 WS LDG RWY 13 NOSIG
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[37.6 °C],[70%],[N/A],[1011 hPa],[31.0 °C],[12:00 PM],[10.0 km],[SSE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 020400Z 16010KT 130V250 9999 FEW025 SCT030 31/25 Q1011 WS LDG RWY 13 NOSIG
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[40.6 °C],[63%],[N/A],[1011 hPa],[33.0 °C],[1:00 PM],[10.0 km],[SSW],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 020500Z 21009KT 180V270 9999 FEW025 SCT030 33/25 Q1011 WS LDG RWY 13 NOSIG
0,[Scattered Clouds],1996-7-2,[24.0 °C],[],[-],[37.7 °C],[62%],[N/A],[1010 hPa],[32.0 °C],[2:00 PM],[10.0 km],[SW],"[20.4 km/h
		/ 5.7 m/s]",METAR VHHH 020600Z 22011KT 140V280 9999 FEW020 SCT030 32/24 Q1010 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],"[48.2 km/h
		/ 13.4 m/s]",[37.6 °C],[70%],[N/A],[1010 hPa],[31.0 °C],[3:00 PM],[10.0 km],[South],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 020700Z 17010G26KT 110V230 9999 FEW017 SCT030 31/25 Q1010 WS LDG RWY 13/31 NOSIG
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[39.0 °C],[66%],[N/A],[1010 hPa],[32.0 °C],[4:00 PM],[10.0 km],[South],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 020800Z 18007KT 110V240 9999 FEW020 SCT030 32/25 Q1010 WS LDG RWY 13/31 NOSIG
0,[Mostly Cloudy],1996-7-2,[25.0 °C],[],[-],[39.0 °C],[66%],[N/A],[1009 hPa],[32.0 °C],[5:00 PM],[10.0 km],[SE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 020900Z 13007KT 080V170 9999 FEW020 SCT030 BKN300 32/25 Q1009 NOSIG
0,[Mostly Cloudy],1996-7-2,[24.0 °C],[],[-],[36.4 °C],[66%],[N/A],[1010 hPa],[31.0 °C],[6:00 PM],[10.0 km],[SSE],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 021000Z 15008KT 100V180 9999 FEW020 SCT030 BKN300 31/24 Q1010 NOSIG
0,[Mostly Cloudy],1996-7-2,[25.0 °C],[],[-],[36.0 °C],[74%],[N/A],[1010 hPa],[30.0 °C],[7:00 PM],[10.0 km],[ESE],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 021100Z 12006KT 090V150 9999 FEW016 BKN300 30/25 Q1010 NOSIG
0,[Mostly Cloudy],1996-7-2,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1010 hPa],[29.0 °C],[8:00 PM],[10.0 km],[ESE],"[7.4 km/h
		/ 2.1 m/s]",METAR VHHH 021200Z 12004KT 9999 FEW015 BKN300 29/25 Q1010 NOSIG
0,[Scattered Clouds],1996-7-2,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1011 hPa],[29.0 °C],[9:00 PM],[10.0 km],[ESE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 021300Z 11007KT 100V160 9999 FEW014 SCT020 29/26 Q1011 NOSIG
0,[Scattered Clouds],1996-7-2,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1012 hPa],[29.0 °C],[10:00 PM],[10.0 km],[ESE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 021400Z 12007KT 9999 FEW014 SCT020 29/25 Q1012 NOSIG
0,[Scattered Clouds],1996-7-2,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1012 hPa],[29.0 °C],[11:00 PM],[10.0 km],[ESE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 021500Z 12009KT 9999 FEW014 SCT020 29/26 Q1012 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[36.0 °C],[74%],[N/A],[1012 hPa],[30.0 °C],[12:00 AM],[10.0 km],[SE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 021600Z 13010KT 110V170 9999 FEW015 SCT020 30/25 Q1012 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1012 hPa],[28.0 °C],[1:00 AM],[10.0 km],[SSE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 021700Z 15007KT 120V180 9999 FEW018 SCT025 28/25 Q1012 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1011 hPa],[28.0 °C],[2:00 AM],[10.0 km],[SSE],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 021800Z 16006KT 100V200 9999 FEW016 SCT025 28/25 Q1011 NOSIG
0,[Scattered Clouds],1996-7-3,[26.0 °C],[],[-],[33.6 °C],[89%],[N/A],[1011 hPa],[28.0 °C],[3:00 AM],[10.0 km],[SE],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 021900Z 13008KT 9999 FEW016 SCT022 28/26 Q1011 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1011 hPa],[28.0 °C],[4:00 AM],[10.0 km],[SSE],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 022000Z 16008KT 110V190 9999 FEW016 SCT022 28/25 Q1011 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1011 hPa],[28.0 °C],[5:00 AM],[10.0 km],[South],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 022100Z 17007KT 120V210 9999 FEW014 SCT020 28/25 Q1011 NOSIG
0,[Scattered Clouds],1996-7-3,[26.0 °C],[],[-],[33.6 °C],[89%],[N/A],[1012 hPa],[28.0 °C],[6:00 AM],[10.0 km],[ESE],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 022200Z 11005KT 090V160 9999 FEW014 FEW018CB SCT025 28/26 Q1012 RETSRA CB 15KM TO SW WS LDG RWY 13/31 TEMPO 4000 TSRA FEW012 FEW012CB BKN080
0,[Scattered Clouds],1996-7-3,[24.0 °C],[],[-],[30.1 °C],[84%],[N/A],[1012 hPa],[27.0 °C],[7:00 AM],[10.0 km],[SE],"[3.7 km/h
		/ 1.0 m/s]",METAR VHHH 022300Z 13002KT 9999 FEW016 SCT300 27/24 Q1012 WS LDG RWY 13/31 TEMPO 4000 TSRA FEW010 FEW012CB BKN080
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1012 hPa],[29.0 °C],[8:00 AM],[10.0 km],[North],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 030000Z 35001KT 9999 FEW014CB FEW016 SCT025 29/25 Q1012 CB 12KM TO S WS LDG RWY 13/31 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[36.0 °C],[74%],[N/A],[1013 hPa],[30.0 °C],[9:00 AM],[10.0 km],[South],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 030100Z 19001KT 9999 FEW018 SCT025 30/25 Q1013 WS LDG RWY 13/31 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[37.6 °C],[70%],[N/A],[1013 hPa],[31.0 °C],[10:00 AM],[8.0 km],[ESE],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 030200Z 12005KT 090V160 8000 FEW018 SCT025 31/25 Q1013 WS LDG RWY 13/31 TEMPO 4000 SHRA
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[37.6 °C],[70%],[N/A],[1013 hPa],[31.0 °C],[11:00 AM],[10.0 km],[ESE],"[7.4 km/h
		/ 2.1 m/s]",METAR VHHH 030300Z 12004KT 9999 FEW016 SCT025 31/25 Q1013 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[39.0 °C],[66%],[N/A],[1013 hPa],[32.0 °C],[12:00 PM],[10.0 km],[SE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 030400Z 13010KT 100V160 9999 FEW020 SCT025TCU 32/25 Q1013 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[40.6 °C],[63%],[N/A],[1013 hPa],[33.0 °C],[1:00 PM],[10.0 km],[SE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 030500Z 14009KT 100V170 9999 FEW025 SCT030TCU 33/25 Q1013 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[40.6 °C],[63%],[N/A],[1012 hPa],[33.0 °C],[2:00 PM],[10.0 km],[SE],"[20.4 km/h
		/ 5.7 m/s]",METAR VHHH 030600Z 14011KT 110V170 9999 FEW020 SCT030 33/25 Q1012 NOSIG
0,[Scattered Clouds],1996-7-3,[24.0 °C],[],[-],[36.4 °C],[66%],[N/A],[1011 hPa],[31.0 °C],[3:00 PM],[10.0 km],[SE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 030700Z 13009KT 100V180 9999 FEW020 SCT030 31/24 Q1011 NOSIG
0,[Scattered Clouds],1996-7-3,[25.0 °C],[],[-],[39.0 °C],[66%],[N/A],[1011 hPa],[32.0 °C],[4:00 PM],[10.0 km],[SE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 030800Z 13010KT 100V180 9999 FEW020 SCT025 32/25 Q1011 NOSIG
0,[Scattered Clouds],1996-7-3,[24.0 °C],[],[-],[36.4 °C],[66%],[N/A],[1010 hPa],[31.0 °C],[5:00 PM],[10.0 km],[SE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 030900Z 13009KT 9999 FEW020 SCT025 31/24 Q1010 NOSIG
0,[Mostly Cloudy],1996-7-3,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1011 hPa],[29.0 °C],[7:00 PM],[10.0 km],[SE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 031100Z 13007KT 9999 FEW015 BKN300 29/25 Q1011 NOSIG
0,[Mostly Cloudy],1996-7-3,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1011 hPa],[29.0 °C],[8:00 PM],[10.0 km],[SE],"[13.0 km/h
		/ 3.6 m/s]",METAR VHHH 031200Z 13007KT 9999 FEW015 BKN300 29/25 Q1011 NOSIG
0,[Mostly Cloudy],1996-7-3,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1011 hPa],[29.0 °C],[9:00 PM],[10.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 031300Z 12010KT 9999 FEW014 BKN300 29/26 Q1011 NOSIG
0,[Mostly Cloudy],1996-7-3,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1012 hPa],[29.0 °C],[10:00 PM],[10.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 031400Z 13005KT 9999 FEW014 BKN300 29/25 Q1012 NOSIG
0,[Mostly Cloudy],1996-7-3,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1012 hPa],[29.0 °C],[11:00 PM],[10.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 031500Z 14005KT 100V180 9999 FEW014 BKN300 29/25 Q1012 NOSIG
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1012 hPa],[29.0 °C],[12:00 AM],[10.0 km],[SE],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 031600Z 14006KT 110V180 9999 FEW014 SCT020 29/25 Q1012 NOSIG
0,[Partly Cloudy],1996-7-4,[26.0 °C],[],[-],[33.6 °C],[89%],[N/A],[1012 hPa],[28.0 °C],[1:00 AM],[10.0 km],[East],"[3.7 km/h
		/ 1.0 m/s]",METAR VHHH 031700Z 10002KT 9999 FEW013 28/26 Q1012 TEMPO 5000 -SHRA NOSIG
0,[Partly Cloudy],1996-7-4,[26.0 °C],[],[-],[33.6 °C],[89%],[N/A],[1012 hPa],[28.0 °C],[2:00 AM],[10.0 km],[East],"[5.6 km/h
		/ 1.5 m/s]",METAR VHHH 031800Z 10003KT 9999 FEW013 28/26 Q1012 TEMPO 5000 -SHRA
0,[Partly Cloudy],1996-7-4,[25.0 °C],[],[-],[30.6 °C],[89%],[N/A],[1011 hPa],[27.0 °C],[3:00 AM],[10.0 km],[ESE],"[5.6 km/h
		/ 1.5 m/s]",METAR VHHH 031900Z 11003KT 9999 FEW013 27/25 Q1011 TEMPO 5000 -SHRA
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[30.6 °C],[89%],[N/A],[1011 hPa],[27.0 °C],[4:00 AM],[10.0 km],[East],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 032000Z 09001KT 9999 FEW015 SCT020 27/25 Q1011 TEMPO 5000 -SHRA
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1011 hPa],[28.0 °C],[5:00 AM],[10.0 km],[South],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 032100Z 17001KT 9999 FEW015 SCT020 28/25 Q1011 TEMPO 5000 -SHRA
0,[Mostly Cloudy],1996-7-4,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1011 hPa],[28.0 °C],[6:00 AM],[10.0 km],[East],"[5.6 km/h
		/ 1.5 m/s]",METAR VHHH 032200Z 10003KT 9999 FEW014 BKN300 28/25 Q1011 NOSIG
0,[Partly Cloudy],1996-7-4,[26.0 °C],[],[-],[35.6 °C],[84%],[N/A],[1012 hPa],[29.0 °C],[7:00 AM],[10.0 km],[ESE],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 032300Z 12001KT 9999 FEW013 29/26 Q1012 NOSIG
0,[Partly Cloudy],1996-7-4,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1012 hPa],[29.0 °C],[8:00 AM],[10.0 km],[ESE],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 040000Z 12001KT 9999 FEW014 29/25 Q1012 NOSIG
0,[Partly Cloudy],1996-7-4,[26.0 °C],[],[-],[39.2 °C],[75%],[N/A],[1012 hPa],[31.0 °C],[9:00 AM],[10.0 km],[SE],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 040100Z 13006KT 9999 FEW015 31/26 Q1012 NOSIG
0,[Partly Cloudy],1996-7-4,[26.0 °C],[],[-],[40.4 °C],[70%],[N/A],[1011 hPa],[32.0 °C],[10:00 AM],[10.0 km],[ESE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 040200Z 12009KT 9999 FEW015 32/26 Q1011 NOSIG
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[39.0 °C],[66%],[N/A],[1011 hPa],[32.0 °C],[11:00 AM],[10.0 km],[ESE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 040300Z 12009KT 9999 FEW016 SCT025TCU 32/25 Q1011 NOSIG
0,[Scattered Clouds],1996-7-4,[26.0 °C],[],[-],[39.2 °C],[75%],[N/A],[1011 hPa],[31.0 °C],[12:00 PM],[10.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 040400Z 12010KT 9999 FEW020 SCT030 31/26 Q1011 WS LDG RWY 13 NOSIG
0,[Scattered Clouds],1996-7-4,[26.0 °C],[],[-],[41.8 °C],[66%],[N/A],[1010 hPa],[33.0 °C],[1:00 PM],[10.0 km],[ESE],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 040500Z 12012KT 9999 FEW025 SCT030 33/26 Q1010 WS LDG RWY 13 NOSIG
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[39.0 °C],[66%],[N/A],[1010 hPa],[32.0 °C],[2:00 PM],[10.0 km],[SE],"[22.2 km/h
		/ 6.2 m/s]",METAR VHHH 040600Z 13012KT 9999 FEW022 SCT030 32/25 Q1010 NOSIG
0,[Scattered Clouds],1996-7-4,[24.0 °C],[],[-],[37.7 °C],[62%],[N/A],[1009 hPa],[32.0 °C],[3:00 PM],[10.0 km],[SE],"[18.5 km/h
		/ 5.1 m/s]",METAR VHHH 040700Z 13010KT 100V160 9999 FEW022 SCT030 32/24 Q1009 NOSIG
0,[Scattered Clouds],1996-7-4,[24.0 °C],[],[-],[39.2 °C],[59%],[N/A],[1009 hPa],[33.0 °C],[4:00 PM],[10.0 km],[SE],"[20.4 km/h
		/ 5.7 m/s]",METAR VHHH 040800Z 14011KT 100V180 9999 FEW020 SCT030 33/24 Q1009 NOSIG
0,[Scattered Clouds],1996-7-4,[24.0 °C],[],[-],[36.4 °C],[66%],[N/A],[1009 hPa],[31.0 °C],[5:00 PM],[10.0 km],[ESE],"[16.7 km/h
		/ 4.6 m/s]",METAR VHHH 040900Z 12009KT 100V170 9999 FEW020 SCT030 31/24 Q1009 NOSIG
0,[Scattered Clouds],1996-7-4,[24.0 °C],[],[-],[36.4 °C],[66%],[N/A],[1009 hPa],[31.0 °C],[6:00 PM],[10.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",METAR VHHH 041000Z 13005KT 090V150 9999 FEW020 SCT030 31/24 Q1009 NOSIG
0,[Mostly Cloudy],1996-7-4,[24.0 °C],[],[-],[35.0 °C],[70%],[N/A],[1009 hPa],[30.0 °C],[7:00 PM],[10.0 km],[SE],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 041100Z 14006KT 9999 FEW020 BKN300 30/24 Q1009 NOSIG
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1010 hPa],[29.0 °C],[8:00 PM],[10.0 km],[SE],"[11.1 km/h
		/ 3.1 m/s]",METAR VHHH 041200Z 14006KT 100V230 9999 FEW020 SCT300 29/25 Q1010 NOSIG
0,[Scattered Clouds],1996-7-4,[24.0 °C],[],[-],[33.5 °C],[74%],[N/A],[1010 hPa],[29.0 °C],[9:00 PM],[10.0 km],[SE],"[14.8 km/h
		/ 4.1 m/s]",METAR VHHH 041300Z 13008KT 110V170 9999 FEW020 SCT300 29/24 Q1010 NOSIG
0,[Scattered Clouds],1996-7-4,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1010 hPa],[29.0 °C],[10:00 PM],[10.0 km],[SE],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 041400Z 13001KT 9999 FEW020 SCT300 29/25 Q1010 NOSIG
0,[Scattered Clouds],1996-7-5,[25.0 °C],[],[-],[32.7 °C],[84%],[N/A],[1010 hPa],[28.0 °C],[12:00 AM],[10.0 km],[SSW],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 041600Z 20001KT 9999 FEW020 SCT300 28/25 Q1010 NOSIG
0,[Mostly Cloudy],1996-7-5,[25.0 °C],[],[-],[34.5 °C],[79%],[N/A],[1010 hPa],[29.0 °C],[1:00 AM],[10.0 km],[SE],"[1.9 km/h
		/ 0.5 m/s]",METAR VHHH 041700Z 14001KT 9999 FEW020 BKN300 29/25 Q1010 NOSIG
