,Conditions,Datestamp,Dew Point,Events,Gust Speed,Heat Index,Humidity,Precip,Pressure,Temp.,Time (HKT),Visibility,Wind Dir,Wind Speed,Windchill,Mlabels
0,[Partly Cloudy],2012-1-1,[10.0 °C],[],[-],,[56%],[N/A],[1021 hPa],[19.0 °C],[1:00 PM],[5.0 km],[NW],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 010500Z 32010KT 5000 FEW035 19/10 Q1021 NOSIG
0,[Partly Cloudy],2012-1-1,[10.0 °C],[],[-],,[56%],[N/A],[1021 hPa],[19.0 °C],[1:30 PM],[5.0 km],[NW],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 010530Z 32010KT 5000 FEW035 19/10 Q1021 NOSIG
0,[Scattered Clouds],2012-1-1,[9 °C],[],[-],,[41%],[-],[1021 hPa],[19 °C],[2:00 PM],[5 km],[NW],"[14.4 km/h
		/]",,AAXX 01061 45007 12650 13104 10192 20093 30197 40206 56033 60001 81501 333 59014 81640
0,[Partly Cloudy],2012-1-1,[9.0 °C],[],[-],,[52%],[N/A],[1020 hPa],[19.0 °C],[2:00 PM],[6.0 km],[NW],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 010600Z 31008KT 6000 FEW040 19/09 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[56%],[N/A],[1020 hPa],[19.0 °C],[2:30 PM],[6.0 km],[NW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 010630Z 31007KT 6000 NSC 19/10 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[52%],[N/A],[1020 hPa],[20.0 °C],[3:00 PM],[6.0 km],[NW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 010700Z 31007KT 6000 NSC 20/10 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[56%],[N/A],[1020 hPa],[19.0 °C],[3:30 PM],[6.0 km],[WNW],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 010730Z 29006KT 6000 NSC 19/10 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[52%],[N/A],[1020 hPa],[20.0 °C],[4:00 PM],[6.0 km],[West],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 010800Z 27006KT 240V310 6000 NSC 20/10 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[52%],[N/A],[1020 hPa],[20.0 °C],[4:30 PM],[6.0 km],[West],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 010830Z 28006KT 240V310 6000 NSC 20/10 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[56%],[N/A],[1020 hPa],[19.0 °C],[5:00 PM],[7.0 km],[WSW],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 010900Z 24004KT 7000 NSC 19/10 Q1020 NOSIG
0,[Unknown],2012-1-1,[10.0 °C],[],[-],,[56%],[N/A],[1020 hPa],[19.0 °C],[5:30 PM],[7.0 km],[WSW],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 010930Z 24005KT 200V310 7000 NSC 19/10 Q1020 BECMG 10010KT
0,[Partly Cloudy],2012-1-1,[11.0 °C],[],[-],,[64%],[N/A],[1020 hPa],[18.0 °C],[6:00 PM],[7.0 km],[SSW],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 011000Z 20005KT 160V260 7000 FEW045 18/11 Q1020 BECMG 10010KT
0,[Partly Cloudy],2012-1-1,[11.0 °C],[],[-],,[64%],[N/A],[1020 hPa],[18.0 °C],[6:30 PM],[10.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 011030Z 14005KT 060V180 9999 FEW045 18/11 Q1020 NOSIG
0,[Partly Cloudy],2012-1-1,[11.0 °C],[],[-],,[64%],[N/A],[1021 hPa],[18.0 °C],[7:00 PM],[10.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 011100Z 13005KT 090V150 9999 FEW045 18/11 Q1021 NOSIG
0,[Partly Cloudy],2012-1-1,[11.0 °C],[],[-],,[64%],[N/A],[1021 hPa],[18.0 °C],[7:30 PM],[10.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 011130Z 14005KT 110V180 9999 FEW045 18/11 Q1021 NOSIG
0,[Scattered Clouds],2012-1-1,[11 °C],[],[-],,[58%],[-],[1022 hPa],[17 °C],[8:00 PM],[7 km],[SE],"[7.2 km/h
		/]",,AAXX 01121 45007 12657 11302 10174 20110 30209 40218 53016 60002 81501 333 10202 59008 81645
0,[Partly Cloudy],2012-1-1,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[8:00 PM],[10.0 km],[SE],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 011200Z 13004KT 050V200 9999 FEW045 17/11 Q1021 NOSIG
0,[Partly Cloudy],2012-1-1,[11.0 °C],[],[-],,[68%],[N/A],[1022 hPa],[17.0 °C],[8:30 PM],[9.0 km],[Variable],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 011230Z VRB04KT 9000 FEW045 17/11 Q1022 NOSIG
0,[Partly Cloudy],2012-1-1,[12.0 °C],[],[-],,[68%],[N/A],[1022 hPa],[18.0 °C],[9:00 PM],[10.0 km],[ESE],"[16.7 km/h
		/ 4.6 m/s]",,METAR VHHH 011300Z 11009KT 9999 FEW045 18/12 Q1022 NOSIG
0,[Clear],2012-1-1,[12.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[17.0 °C],[9:30 PM],[-],[ESE],"[22.2 km/h
		/ 6.2 m/s]",,METAR VHHH 011330Z 11012KT CAVOK 17/12 Q1022 NOSIG
0,[Unknown],2012-1-1,[13.0 °C],[],[-],,[73%],[N/A],[1022 hPa],[18.0 °C],[10:00 PM],[9.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 011400Z 11011KT 090V150 9000 NSC 18/13 Q1022 NOSIG
0,[Unknown],2012-1-1,[13.0 °C],[],[-],,[77%],[N/A],[1022 hPa],[17.0 °C],[10:30 PM],[9.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011430Z 11010KT 9000 NSC 17/13 Q1022 NOSIG
0,[Unknown],2012-1-1,[12.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[17.0 °C],[11:00 PM],[9.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011500Z 12010KT 100V180 9000 NSC 17/12 Q1022 NOSIG
0,[Partly Cloudy],2012-1-1,[12.0 °C],[],[-],,[68%],[N/A],[1022 hPa],[18.0 °C],[11:30 PM],[10.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 011530Z 12011KT 9999 FEW020 18/12 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[17.0 °C],[12:00 AM],[10.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 011600Z 11011KT 9999 FEW025 17/12 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[17.0 °C],[12:30 AM],[10.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011630Z 12010KT 9999 FEW025 17/12 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[17.0 °C],[1:00 AM],[10.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 011700Z 11011KT 9999 FEW025 17/12 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[17.0 °C],[1:30 AM],[10.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 011730Z 11011KT 9999 FEW025 17/12 Q1022 NOSIG
0,[Scattered Clouds],2012-1-2,[12 °C],[],[-],,[67%],[-],[1022 hPa],[17 °C],[2:00 AM],[9 km],[East],"[18.0 km/h
		/]",,AAXX 01181 45007 12559 31005 10168 20121 30210 40219 58005 60001 82501 333 59011 81620
0,[Partly Cloudy],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1021 hPa],[17.0 °C],[2:00 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011800Z 10010KT 9999 FEW020 17/12 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1021 hPa],[17.0 °C],[2:30 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011830Z 10010KT 9999 FEW020 SCT030 17/12 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1021 hPa],[17.0 °C],[3:00 AM],[10.0 km],[ESE],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 011900Z 11010KT 9999 FEW020 SCT030 17/12 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1021 hPa],[17.0 °C],[3:30 AM],[10.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 011930Z 11011KT 9999 FEW020 SCT035 17/12 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[4:00 AM],[10.0 km],[ESE],"[22.2 km/h
		/ 6.2 m/s]",,METAR VHHH 012000Z 11012KT 9999 FEW020 SCT035 17/11 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[4:30 AM],[10.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 012030Z 11011KT 9999 FEW020 SCT035 17/11 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[5:00 AM],[10.0 km],[East],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 012100Z 10011KT 9999 FEW020 SCT035 17/11 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[5:30 AM],[10.0 km],[East],"[22.2 km/h
		/ 6.2 m/s]",,METAR VHHH 012130Z 10012KT 9999 FEW020 SCT035 17/11 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[6:00 AM],[10.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 012200Z 10010KT 9999 FEW020 SCT035 17/11 Q1021 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1021 hPa],[17.0 °C],[6:30 AM],[10.0 km],[ESE],"[22.2 km/h
		/ 6.2 m/s]",,METAR VHHH 012230Z 11012KT 9999 FEW020 SCT030 17/11 Q1021 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[16.0 °C],[7:00 AM],[8.0 km],[ESE],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 012300Z 11011KT 8000 FEW025 16/11 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[72%],[N/A],[1022 hPa],[16.0 °C],[7:30 AM],[8.0 km],[East],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 012330Z 10011KT 8000 FEW025 16/11 Q1022 NOSIG
0,[Scattered Clouds],2012-1-2,[11 °C],[],[-],,[61%],[-],[1023 hPa],[16 °C],[8:00 AM],[7 km],[ESE],"[21.6 km/h
		/]",,AAXX 02001 45007 12557 71206 10165 20111 30220 40229 53012 60002 8253/ 333 20162 59012 70000 81625 85359
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1022 hPa],[17.0 °C],[8:00 AM],[8.0 km],[ESE],"[22.2 km/h
		/ 6.2 m/s]",,METAR VHHH 020000Z 12012KT 8000 FEW025 17/11 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1023 hPa],[17.0 °C],[8:30 AM],[8.0 km],[ESE],"[22.2 km/h
		/ 6.2 m/s]",,METAR VHHH 020030Z 11012KT 090V160 8000 FEW025 17/11 Q1023 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[68%],[N/A],[1023 hPa],[17.0 °C],[9:00 AM],[7.0 km],[ESE],"[24.1 km/h
		/ 6.7 m/s]",,METAR VHHH 020100Z 11013KT 7000 FEW025 17/11 Q1023 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[64%],[N/A],[1023 hPa],[18.0 °C],[9:30 AM],[8.0 km],[ESE],"[24.1 km/h
		/ 6.7 m/s]",,METAR VHHH 020130Z 11013KT 8000 FEW025 18/11 Q1023 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[64%],[N/A],[1023 hPa],[18.0 °C],[10:00 AM],[7.0 km],[ESE],"[24.1 km/h
		/ 6.7 m/s]",,METAR VHHH 020200Z 11013KT 7000 FEW025 18/11 Q1023 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1023 hPa],[19.0 °C],[10:30 AM],[7.0 km],[East],"[24.1 km/h
		/ 6.7 m/s]",,METAR VHHH 020230Z 09013KT 7000 FEW025 19/11 Q1023 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1023 hPa],[19.0 °C],[11:00 AM],[8.0 km],[East],"[20.4 km/h
		/ 5.7 m/s]",,METAR VHHH 020300Z 09011KT 070V130 8000 FEW030 19/11 Q1023 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1022 hPa],[19.0 °C],[11:30 AM],[8.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 020330Z 09010KT 8000 FEW030 19/11 Q1022 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1021 hPa],[19.0 °C],[12:00 PM],[8.0 km],[East],"[16.7 km/h
		/ 4.6 m/s]",,METAR VHHH 020400Z 09009KT 8000 FEW030 19/11 Q1021 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1020 hPa],[19.0 °C],[12:30 PM],[9.0 km],[ENE],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 020430Z 07008KT 9000 FEW025 19/11 Q1020 NOSIG
0,[Partly Cloudy],2012-1-2,[10.0 °C],[],[-],,[56%],[N/A],[1020 hPa],[19.0 °C],[1:00 PM],[8.0 km],[ENE],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 020500Z 06008KT 8000 FEW030 19/10 Q1020 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1019 hPa],[19.0 °C],[1:30 PM],[8.0 km],[ENE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020530Z 06007KT 8000 FEW028 SCT035 19/11 Q1019 NOSIG
0,[Partly Cloudy],2012-1-2,[11 °C],[],[-],,[48%],[-],[1019 hPa],[19 °C],[2:00 PM],[8 km],[ENE],"[10.8 km/h
		/]",,AAXX 02061 45007 12558 60703 10189 20106 30182 40191 56041 60001 84531 333 59015 81628 83635
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1019 hPa],[19.0 °C],[2:00 PM],[8.0 km],[ENE],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 020600Z 07006KT 040V110 8000 FEW028 SCT035 19/11 Q1019 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1018 hPa],[19.0 °C],[2:30 PM],[8.0 km],[ENE],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020630Z 06007KT 8000 FEW028 SCT035 19/11 Q1018 NOSIG
0,[Scattered Clouds],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1018 hPa],[19.0 °C],[3:00 PM],[8.0 km],[NE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 020700Z 05005KT 8000 FEW028 SCT035 19/11 Q1018 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1018 hPa],[19.0 °C],[3:30 PM],[8.0 km],[NE],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 020730Z 04004KT 330V060 8000 FEW030 19/11 Q1018 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[60%],[N/A],[1018 hPa],[19.0 °C],[4:00 PM],[8.0 km],[NNW],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 020800Z 34004KT 300V050 8000 FEW030 19/11 Q1018 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[64%],[N/A],[1018 hPa],[18.0 °C],[4:30 PM],[8.0 km],[WNW],"[13.0 km/h
		/ 3.6 m/s]",,METAR VHHH 020830Z 30007KT 8000 FEW030 18/11 Q1018 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[64%],[N/A],[1018 hPa],[18.0 °C],[5:00 PM],[7.0 km],[WSW],"[11.1 km/h
		/ 3.1 m/s]",,METAR VHHH 020900Z 24006KT 220V280 7000 FEW030 18/11 Q1018 NOSIG
0,[Partly Cloudy],2012-1-2,[11.0 °C],[],[-],,[64%],[N/A],[1019 hPa],[18.0 °C],[5:30 PM],[7.0 km],[WSW],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 020930Z 24004KT 7000 FEW025 18/11 Q1019 NOSIG
0,[Unknown],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1019 hPa],[17.0 °C],[6:00 PM],[6.0 km],[Variable],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 021000Z VRB04KT 6000 NSC 17/12 Q1019 NOSIG
0,[Unknown],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1019 hPa],[17.0 °C],[6:30 PM],[9.0 km],[SSE],"[7.4 km/h
		/ 2.1 m/s]",,METAR VHHH 021030Z 15004KT 100V170 9000 NSC 17/12 Q1019 NOSIG
0,[Unknown],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1019 hPa],[17.0 °C],[7:00 PM],[8.0 km],[SE],"[9.3 km/h
		/ 2.6 m/s]",,METAR VHHH 021100Z 13005KT 090V220 8000 NSC 17/12 Q1019 NOSIG
0,[Unknown],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1020 hPa],[17.0 °C],[7:30 PM],[8.0 km],[ESE],"[14.8 km/h
		/ 4.1 m/s]",,METAR VHHH 021130Z 11008KT 070V140 8000 NSC 17/12 Q1020 NOSIG
0,[Clear],2012-1-2,[12 °C],[],[-],,[63%],[-],[1020 hPa],[17 °C],[8:00 PM],[5 km],[East],"[18.0 km/h
		/]",,AAXX 02121 45007 12950 21005 10168 20115 30195 40205 53016 60002 80001 333 10199 59014 82080
0,[Unknown],2012-1-2,[12.0 °C],[],[-],,[72%],[N/A],[1020 hPa],[17.0 °C],[8:00 PM],[7.0 km],[East],"[18.5 km/h
		/ 5.1 m/s]",,METAR VHHH 021200Z 10010KT 7000 NSC 17/12 Q1020 NOSIG
